Customer_ID,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
C15029,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Paper,10.48,1,0.2,3.799
C24220,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,2.469,1,0.7,-1.8106
C38737,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,3.264,2,0.7,-2.2848
C41445,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Fasteners,4.344,3,0.2,0.8688
C34079,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,31.776,3,0.6,-19.0656
C24577,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Labels,4.928,2,0.2,1.7248
C30332,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,1.788,3,0.8,-3.0396
C49014,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Fasteners,15.072,4,0.2,-3.768
C58063,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,12.624,2,0.2,-2.5248
C46491,Standard Class,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,185.88,6,0,83.646
C40282,Standard Class,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,12.96,2,0,6.2208
C52422,Second Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,189.7,10,0,91.056
C15543,Second Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,40.99,1,0,20.0851
C47122,Second Class,Home Office,United States,Troy,New York,12180,East,Furniture,Furnishings,82.64,2,0,7.4376
C26081,Second Class,Home Office,United States,Troy,New York,12180,East,Office Supplies,Storage,31.02,2,0,8.0652
C20341,Second Class,Home Office,United States,Troy,New York,12180,East,Technology,Accessories,89.97,3,0,37.7874
C37656,Second Class,Consumer,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Art,35.97,3,0,9.7119
C61059,Second Class,Consumer,United States,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,1266.86,7,0,291.3778
C18968,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,169.45,5,0,42.3625
C63962,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,40.68,2,0,0.4068
C47119,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Supplies,3.328,2,0.2,0.416
C18786,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Tables,933.262,4,0.45,-458.1468
C52902,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,2803.92,5,0.2,0
C41828,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Storage,4.768,2,0.2,-0.7748
C17138,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,6.672,1,0.2,2.502
C57778,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,4.448,2,0.2,1.112
C16387,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,43.936,4,0.2,6.0412
C19095,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,23.744,2,0.2,8.3104
C20669,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,357,3,0,57.12
C17749,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,806.336,8,0.2,50.396
C21355,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,85.44,3,0,31.6128
C55111,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,344.91,3,0,10.3473
C39709,Same Day,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Appliances,70.97,5,0.8,-191.619
C51179,Same Day,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Art,36.784,2,0.2,3.6784
C28408,Second Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,743.988,2,0.4,-123.998
C47225,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,11.212,2,0.8,-16.818
C29179,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,4.712,2,0.6,-1.8848
C45029,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,180.98,5,0.8,-470.548
C39307,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,60.416,2,0.2,6.0416
C21874,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Copiers,299.99,1,0,89.997
C25633,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,192.16,4,0,92.2368
C55117,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,242.624,8,0.2,27.2952
C50262,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,46.74,3,0,11.685
C28564,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,174.95,5,0,12.2465
C36132,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,100.704,6,0.2,37.764
C14578,Same Day,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Paper,368.91,9,0,180.7659
C50874,Same Day,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Binders,8.02,1,0,3.7694
C43490,Same Day,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Storage,171.04,4,0,44.4704
C30766,Standard Class,Home Office,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Paper,19.44,3,0,9.3312
C30941,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,13.092,4,0.7,-10.0372
C63509,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,122.94,3,0,30.735
C31231,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,35.448,7,0.2,12.8499
C60434,Standard Class,Consumer,United States,Dover,Delaware,19901,East,Technology,Phones,19.98,2,0,5.1948
C23283,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Tables,69.375,1,0.5,-47.175
C23627,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Supplies,31.68,4,0.2,2.772
C21669,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Technology,Phones,2003.168,4,0.2,250.396
C46056,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Art,9.344,2,0.2,3.1536
C48516,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,2563.056,8,0.1,313.2624
C50802,Standard Class,Corporate,United States,El Cajon,California,92020,West,Furniture,Chairs,387.136,4,0.2,4.8392
C14825,Second Class,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Art,3.424,1,0.2,0.2996
C34068,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Office Supplies,Storage,1085.42,7,0,282.2092
C28138,Standard Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Paper,43.056,9,0.2,15.6078
C39805,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,3.762,3,0.7,-2.7588
C33634,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,34.86,2,0.7,-26.726
C46818,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Storage,432.456,3,0.2,32.4342
C52076,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,675.06,3,0,87.7578
C55311,First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Envelopes,65.232,3,0.2,22.0158
C62603,First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Chairs,207,3,0.2,25.875
C22397,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Technology,Machines,600.53,2,0.3,137.264
C41484,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Office Supplies,Art,59.904,2,0.2,14.2272
C50769,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Technology,Accessories,637.44,8,0.2,135.456
C48193,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,51.756,3,0.6,-33.6414
C19573,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Paper,31.104,6,0.2,10.8864
C34860,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Art,47.96,5,0.2,4.1965
C18914,Standard Class,Home Office,United States,Miami,Florida,33180,South,Technology,Accessories,158.928,7,0.2,41.7186
C29275,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Appliances,211.248,6,0.2,15.8436
C55854,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Supplies,5.552,2,0.2,-1.041
C61586,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Labels,2.952,1,0.2,0.9963
C42770,Standard Class,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Binders,10.332,3,0.7,-7.5768
C51590,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,18.368,4,0.2,5.9696
C55392,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,299.9,2,0,74.975
C30703,Standard Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Envelopes,26.55,9,0,12.744
C49491,Standard Class,Corporate,United States,Arlington,Virginia,22204,South,Technology,Accessories,111.98,2,0,26.8752
C25692,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Furniture,Furnishings,4.928,2,0.2,0.7392
C40467,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,11.784,3,0.2,4.2717
C45802,Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Art,7.98,3,0,2.0748
C41849,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Envelopes,180.96,2,0,81.432
C48988,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,1649.95,5,0,659.98
C17930,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,362.352,3,0.2,45.294
C18812,Second Class,Home Office,United States,San Francisco,California,94110,West,Technology,Phones,73.584,2,0.2,8.2782
C48090,Standard Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Tables,486.368,4,0.2,36.4776
C54678,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Paper,32.4,5,0,15.552
C21384,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,41.86,7,0,19.2556
C52628,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,77.56,2,0,35.6776
C65134,Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Art,37.17,9,0,11.151
C37016,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Storage,137.352,3,0.2,8.5845
C45207,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Tables,376.509,3,0.3,-43.0296
C50078,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,62.72,4,0,24.4608
C33469,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Technology,Phones,2939.93,7,0,764.3818
C16335,Standard Class,Home Office,United States,League City,Texas,77573,Central,Furniture,Chairs,512.358,3,0.3,-14.6388
C55973,Standard Class,Home Office,United States,League City,Texas,77573,Central,Office Supplies,Fasteners,3.488,2,0.2,0.5668
C64134,Standard Class,Home Office,United States,League City,Texas,77573,Central,Office Supplies,Art,22.288,7,0.2,3.9004
C20964,Standard Class,Home Office,United States,League City,Texas,77573,Central,Office Supplies,Paper,16.032,3,0.2,5.6112
C60479,Standard Class,Consumer,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,1.752,1,0.2,0.1533
C16733,Standard Class,Consumer,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,20.992,8,0.2,2.3616
C35342,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,11.21,1,0,3.363
C28995,First Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Art,45.04,2,0.2,4.504
C40114,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,15.624,2,0.8,-24.9984
C20625,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,8.74,2,0,2.2724
C24196,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,44.75,5,0,20.585
C23174,First Class,Home Office,United States,Hialeah,Florida,33012,South,Office Supplies,Storage,61.68,5,0.2,5.397
C24522,First Class,Home Office,United States,Hialeah,Florida,33012,South,Technology,Phones,158.376,3,0.2,13.8579
C65219,Second Class,Corporate,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,2.864,4,0.8,-4.5824
C48383,Second Class,Corporate,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,94.192,7,0.8,-164.836
C28057,Standard Class,Consumer,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,143.7,3,0,68.976
C55834,Standard Class,Consumer,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,6.48,1,0,3.1104
C21675,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,7.88,4,0,2.5216
C59881,First Class,Consumer,United States,Andover,Massachusetts,1810,East,Office Supplies,Storage,11.21,1,0,3.363
C49811,First Class,Consumer,United States,Andover,Massachusetts,1810,East,Furniture,Chairs,354.9,5,0,88.725
C59472,First Class,Consumer,United States,Andover,Massachusetts,1810,East,Office Supplies,Paper,17.94,3,0,8.7906
C43844,First Class,Consumer,United States,Andover,Massachusetts,1810,East,Office Supplies,Binders,51.8,4,0,23.31
C55415,Second Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Binders,299.52,9,0,149.76
C39480,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Art,7.7,2,0,3.157
C40416,Standard Class,Corporate,United States,Decatur,Alabama,35601,South,Office Supplies,Paper,23.92,4,0,11.7208
C55007,Standard Class,Corporate,United States,Decatur,Alabama,35601,South,Technology,Accessories,498,5,0,184.26
C25653,Standard Class,Corporate,United States,Hesperia,California,92345,West,Furniture,Chairs,436.704,6,0.2,-38.2116
C15497,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Paper,32.4,5,0,15.552
C62838,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,61.44,3,0,16.5888
C19380,Standard Class,Consumer,United States,Huntsville,Alabama,35810,South,Office Supplies,Storage,73.36,7,0,19.8072
C38199,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Labels,59.2,5,0.2,22.2
C65364,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,32.952,3,0.2,6.5904
C31821,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Furniture,Chairs,218.376,3,0.2,-10.9188
C19850,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Furniture,Furnishings,31.4,5,0,13.188
C59276,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Furniture,Furnishings,9.48,1,0,3.792
C42611,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Technology,Phones,209.5,10,0,58.66
